Scoring Function,Distance Cutoff,Fold,RMSE,PEARSON
ELEMENTS::LD-GBT,13.0,8,1.3815382931022235,0.7022248084646188
ELEMENTS::LD-GBT,13.0,9,1.508462592831162,0.7069325590850092
ELEMENTS::LD-GBT,13.0,Test,1.295340747865097,0.8211141152675534
ELEMENTS::LD-GBT,13.5,0,1.4615410863940503,0.7062079448766511
ELEMENTS::LD-GBT,13.5,1,1.4543880018838817,0.6553008769836578
ELEMENTS::LD-GBT,13.5,2,1.4023609418422882,0.6317746996114327
ELEMENTS::LD-GBT,13.5,3,1.4643987908507243,0.6967579011339815
ELEMENTS::LD-GBT,13.5,4,1.4777575207443754,0.6515632221765065
ELEMENTS::LD-GBT,13.5,5,1.4612394108486144,0.7111371977608151
ELEMENTS::LD-GBT,13.5,6,1.3928357929621409,0.6448088214889397
ELEMENTS::LD-GBT,13.5,7,1.3682302655073406,0.754870520871952
ELEMENTS::LD-GBT,13.5,8,1.3631759996973358,0.7116911039909221
ELEMENTS::LD-GBT,13.5,9,1.5030715442151783,0.7094525242602484
ELEMENTS::LD-GBT,13.5,Test,1.2988630369871053,0.8193854692747541
ELEMENTS::LD-GBT,14.0,0,1.452269603307184,0.7106822366518761
ELEMENTS::LD-GBT,14.0,1,1.461743847986224,0.6508709554464377
ELEMENTS::LD-GBT,14.0,2,1.413576998177995,0.6240909307609624
ELEMENTS::LD-GBT,14.0,3,1.4809338991790533,0.6883214968509253
ELEMENTS::LD-GBT,14.0,4,1.478741374358603,0.6509747436078643
ELEMENTS::LD-GBT,14.0,5,1.4565644318180864,0.7133539120169973
ELEMENTS::LD-GBT,14.0,6,1.3984260947917753,0.6411546833670408
ELEMENTS::LD-GBT,14.0,7,1.3580182813778825,0.7590960541514885
ELEMENTS::LD-GBT,14.0,8,1.3699398306367847,0.7082335812409885
ELEMENTS::LD-GBT,14.0,9,1.5120548330535644,0.7052433914543739
ELEMENTS::LD-GBT,14.0,Test,1.3017138517984346,0.8206426477061671
ELEMENTS::LD-GBT,14.5,0,1.474759474521168,0.6997296170104951
ELEMENTS::LD-GBT,14.5,1,1.4710734772118643,0.6451760673291415
ELEMENTS::LD-GBT,14.5,2,1.4073364078750517,0.6283853074523477
ELEMENTS::LD-GBT,14.5,3,1.4790782755179406,0.6892781423432108
ELEMENTS::LD-GBT,14.5,4,1.5027592249279167,0.6363157104800685
ELEMENTS::LD-GBT,14.5,5,1.457867599550243,0.7127374013246074
ELEMENTS::LD-GBT,14.5,6,1.39141543897134,0.6457316290728953
ELEMENTS::LD-GBT,14.5,7,1.367863389618071,0.7550232866096273
ELEMENTS::LD-GBT,14.5,8,1.3807556595224897,0.7026334809756515
ELEMENTS::LD-GBT,14.5,9,1.5116451828266009,0.7054364274470641
ELEMENTS::LD-GBT,14.5,Test,1.3156619038946369,0.8149200671416981
ELEMENTS::LD-GBT,15.0,0,1.4640625090855586,0.7049812802659933
ELEMENTS::LD-GBT,15.0,1,1.4672594126925635,0.6475146404952797
ELEMENTS::LD-GBT,15.0,2,1.4063482373813043,0.6290608801650399
ELEMENTS::LD-GBT,15.0,3,1.4697127097709108,0.6940681669269714
ELEMENTS::LD-GBT,15.0,4,1.5085430706212652,0.6326989708723411
ELEMENTS::LD-GBT,15.0,5,1.4824061295494289,0.7009226380978562
ELEMENTS::LD-GBT,15.0,6,1.3930753160324645,0.644652979714599
ELEMENTS::LD-GBT,15.0,7,1.360582154246326,0.7580403567015653
ELEMENTS::LD-GBT,15.0,8,1.3851247265201794,0.7003460376523761
ELEMENTS::LD-GBT,15.0,9,1.5120134062974029,0.7052629174112917
ELEMENTS::LD-GBT,15.0,Test,1.3179067492511,0.8134899242976106
